purl,ecosystem,dependent_repos,repository_url,cargo_dir,crate,version,direct,vendors_c,advisory,aliases,severity,informational,published,summary
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_server,tokio-sync,0.1.4,0,0,RUSTSEC-2026-0052,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-sync` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_client,tokio-sync,0.1.4,0,0,RUSTSEC-2026-0052,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-sync` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust,tokio-sync,0.1.4,0,0,RUSTSEC-2026-0052,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-sync` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust,tokio-tcp,0.1.3,0,0,RUSTSEC-2026-0059,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-tcp` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_server,tokio-tcp,0.1.3,0,0,RUSTSEC-2026-0059,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-tcp` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_client,tokio-tcp,0.1.3,0,0,RUSTSEC-2026-0059,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-tcp` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_server,tokio-threadpool,0.1.12,0,0,RUSTSEC-2026-0051,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-threadpool` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_client,tokio-threadpool,0.1.12,0,0,RUSTSEC-2026-0051,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-threadpool` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust,tokio-threadpool,0.1.12,0,0,RUSTSEC-2026-0051,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-threadpool` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_client,tokio-timer,0.2.10,0,0,RUSTSEC-2026-0060,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-timer` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust,tokio-timer,0.2.10,0,0,RUSTSEC-2026-0060,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-timer` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_server,tokio-timer,0.2.10,0,0,RUSTSEC-2026-0060,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-timer` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust,tokio-udp,0.1.3,0,0,RUSTSEC-2026-0064,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-udp` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_server,tokio-udp,0.1.3,0,0,RUSTSEC-2026-0064,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-udp` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_client,tokio-udp,0.1.3,0,0,RUSTSEC-2026-0064,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-udp` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_client,tokio-uds,0.2.5,0,0,RUSTSEC-2026-0050,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-uds` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust,tokio-uds,0.2.5,0,0,RUSTSEC-2026-0050,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-uds` is unmaintained
pkg:hex/loqui,hex,2,https://github.com/discord/loqui,rust/loqui_server,tokio-uds,0.2.5,0,0,RUSTSEC-2026-0050,"",,unmaintained,2026-03-20T12:00:00Z,`tokio-uds` is unmaintained
pkg:hex/blake3,hex,1,https://github.com/thomas-jean/blake3,native/blake3,bincode,1.3.3,0,0,RUSTSEC-2025-0141,"",,unmaintained,2025-12-16T12:00:00Z,Bincode is unmaintained
pkg:hex/blake3,hex,1,https://github.com/thomas-jean/blake3,native/blake3,crossbeam-epoch,0.9.14,0,0,RUSTSEC-2026-0204,"",,,2026-07-06T12:00:00Z,Invalid pointer dereference in `fmt::Pointer` impl for `Atomic` and `Shared` when the underlying pointer is invalid
pkg:hex/bridge_lmdb,hex,1,https://github.com/ironbay/bridge_lmdb,native/bridge_lmdb,gcc,0.3.55,0,0,RUSTSEC-2025-0121,"",,unmaintained,2025-11-17T12:00:00Z,gcc crate is unmaintained
pkg:hex/bridge_lmdb,hex,1,https://github.com/ironbay/bridge_lmdb,native/bridge_lmdb,lmdb-rs,0.7.6,1,0,RUSTSEC-2023-0047,GHSA-f9g6-fp84-fv92,,unsound,2023-06-26T12:00:00Z,impl `FromMdbValue` for bool is unsound
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,adler,1.0.2,0,0,RUSTSEC-2025-0056,"",,unmaintained,2025-09-05T12:00:00Z,"adler crate is unmaintained, use adler2 instead"
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,bytes,1.4.0,0,0,RUSTSEC-2026-0007,GHSA-434x-w66g-qw3r CVE-2026-25541 CGA-2c89-jq5r-gvjq,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N/E:P,,2026-02-03T12:00:00Z,bytes has integer overflow in BytesMut::reserve
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,h2,0.3.20,0,0,RUSTSEC-2024-0003,GHSA-8r5v-vm4m-4g25 CVE-2019-9514 CGA-r24q-h5qj-r7jc,,,2024-01-17T12:00:00Z,Resource exhaustion vulnerability in h2 may lead to Denial of Service (DoS)
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,h2,0.3.20,0,0,RUSTSEC-2024-0332,GHSA-q6cp-qfwq-4gcv CGA-p97x-j2ff-6w2q,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,,2024-04-03T12:00:00Z,h2 servers vulnerable to degradation of service with CONTINUATION Flood
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,h2,0.3.20,0,0,RUSTSEC-2026-0258,GHSA-q83h-524g-xf6h,,,2026-08-17T12:00:00Z,h2 unbounded empty DATA frames
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,idna,0.2.3,0,0,RUSTSEC-2024-0421,GHSA-h97m-ww89-6jmq CVE-2024-12224 CGA-vqcf-23pj-f75j,CVSS:4.0/AV:N/AC:H/AT:N/PR:N/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N,,2024-12-09T12:00:00Z,`idna` accepts Punycode labels that do not produce any non-ASCII when decoded
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,idna,0.3.0,0,0,RUSTSEC-2024-0421,GHSA-h97m-ww89-6jmq CVE-2024-12224 CGA-vqcf-23pj-f75j,CVSS:4.0/AV:N/AC:H/AT:N/PR:N/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N,,2024-12-09T12:00:00Z,`idna` accepts Punycode labels that do not produce any non-ASCII when decoded
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,idna,0.4.0,0,0,RUSTSEC-2024-0421,GHSA-h97m-ww89-6jmq CVE-2024-12224 CGA-vqcf-23pj-f75j,CVSS:4.0/AV:N/AC:H/AT:N/PR:N/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N,,2024-12-09T12:00:00Z,`idna` accepts Punycode labels that do not produce any non-ASCII when decoded
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,instant,0.1.12,0,0,RUSTSEC-2024-0384,"",,unmaintained,2024-09-01T12:00:00Z,`instant` is unmaintained
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,mio,0.8.8,0,0,RUSTSEC-2024-0019,GHSA-r8w9-5wcg-vfj7 CVE-2024-27308 CGA-3w8v-rr2f-2c39,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,2024-03-04T12:00:00Z,Mio's tokens for named pipes may be delivered after deregistration
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,GHSA-pqf5-4pqq-29f5,CVE-2026-41676 CGA-4rxf-wfwx-7622,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:22:00Z,rust-openssl: Deriver::derive and PkeyCtxRef::derive can overflow short buffers on OpenSSL 1.1.1
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,RUSTSEC-2023-0072,GHSA-xphf-cx8h-7q9g CGA-456g-96r5-c66m,,unsound,2023-11-23T12:00:00Z,`openssl` `X509StoreRef::objects` is unsound
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,GHSA-xp3w-r5p5-63rr,CVE-2026-42327 CGA-38qc-87rx-2r8x,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,,2026-05-05T21:46:38Z,rust-openssl has undefined behavior in X509Ref::ocsp_responders for certificates with non-UTF-8 OCSP URLs
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,RUSTSEC-2025-0022,GHSA-4fcv-w3qc-ppgg CGA-wrc2-pm4f-227h,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,,2025-04-04T12:00:00Z,rust-openssl Use-After-Free in `Md::fetch` and `Cipher::fetch`
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,GHSA-8c75-8mhr-p7r9,CVE-2026-41678 CGA-v285-cxc2-m645,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:17:32Z,rust-openssl has incorrect bounds assertion in aes key wrap
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,GHSA-ghm9-cr32-g9qj,CVE-2026-41681 CGA-g63c-g32c-78mh,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:05:02Z,rust-openssl: rustMdCtxRef::digest_final() writes past caller buffer with no length check
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,GHSA-xmgf-hq76-4vx2,CVE-2026-41677 CGA-mr68-j6jr-86mj,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:L/VI:N/VA:L/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:20:04Z,rust-opennssl has an Out-of-bounds read in PEM password callback when returning an oversized length
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,RUSTSEC-2025-0004,GHSA-rpmj-rpgj-qmpm CVE-2025-24898 CGA-wgrp-6w47-xfpg,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:N/VC:L/VI:N/VA:L/SC:N/SI:N/SA:N,,2025-02-02T12:00:00Z,rust-openssl ssl::select_next_proto use after free
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,RUSTSEC-2024-0357,GHSA-q445-7m23-qrmw CGA-x636-86r8-gjfr,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,,2024-07-21T12:00:00Z,openssl's `MemBio::get_buf` has undefined behavior with empty buffers
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,GHSA-hppc-g8h3-xhp3,CVE-2026-41898 CGA-c9p9-wwqf-q99f,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:N/VA:L/SC:N/SI:N/SA:N,,2026-04-22T21:00:57Z,rust-openssl: Unchecked callback length in PSK/cookie trampolines leaks adjacent memory to peer
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,GHSA-phqj-4mhp-q6mq,CVE-2026-45784 CGA-g29r-cj9q-7phv,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,,2026-05-19T19:50:11Z,rust-openssl: Potential out-of-bounds write in `CipherCtxRef::cipher_update_inplace` for AES-KW-PAD ciphers
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,openssl,0.10.55,0,0,GHSA-xv59-967r-8726,CVE-2026-44662 CGA-6jq3-qvwq-qj6x,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,,2026-05-07T22:33:51Z,rust-openssl vulnerable to heap buffer overflow when encrypting with AES key-wrap-with-padding
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,rustix,0.37.21,0,0,GHSA-c827-hfw6-qwvm,CVE-2024-43806 CGA-948v-qcch-8wqp,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,,2023-10-18T18:27:47Z,rustix's `rustix::fs::Dir` iterator with the `linux_raw` backend can cause memory explosion
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,time,0.3.22,0,0,RUSTSEC-2026-0009,GHSA-r6v5-fh4h-64xc CVE-2026-25727 CGA-cq26-69jv-qp5c,CVSS:4.0/AV:N/AC:H/AT:N/PR:L/UI:A/VC:N/VI:N/VA:H/SC:N/SI:N/SA:H,,2026-02-05T12:00:00Z,time vulnerable to stack exhaustion Denial of Service attack
pkg:hex/erqwest,hex,1,https://github.com/dlesl/erqwest,native,tokio,1.29.1,0,0,RUSTSEC-2025-0023,GHSA-rr8g-9fpq-6wmg CGA-gfjh-fj29-m7g4,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,unsound,2025-04-07T12:00:00Z,"Tokio broadcast channel calls clone in parallel, but does not require `Sync`"
pkg:hex/excoding,hex,1,https://github.com/elixir-ecto/excoding,native/excoding,encoding,0.2.33,1,0,RUSTSEC-2021-0153,"",,unmaintained,2021-12-05T12:00:00Z,`encoding` is unmaintained
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,adler,0.2.3,0,0,RUSTSEC-2025-0056,"",,unmaintained,2025-09-05T12:00:00Z,"adler crate is unmaintained, use adler2 instead"
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,bumpalo,3.4.0,0,0,RUSTSEC-2022-0078,GHSA-f85w-wvc7-crwc CGA-cfhp-hqx8-gwph,,unsound,2022-01-14T12:00:00Z,bumpalo has use-after-free due to a lifetime error in `Vec::into_iter()`
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,chrono,0.4.19,0,0,RUSTSEC-2020-0071,RUSTSEC-2020-0159 GHSA-wcg3-cvx6-7396 CVE-2020-26235 CGA-6cq7-2mj5-p8xc,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,2020-11-10T12:00:00Z,Potential segfault in `localtime_r` invocations
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,cpuid-bool,0.1.2,0,0,RUSTSEC-2021-0064,"",,unmaintained,2021-05-06T12:00:00Z,`cpuid-bool` has been renamed to `cpufeatures`
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,crossbeam-deque,0.8.0,0,0,RUSTSEC-2021-0093,GHSA-pqqp-xmhj-wgcw CVE-2021-32810,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,2021-07-30T12:00:00Z,crossbeam-deque Data Race before v0.7.4 and v0.8.1
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,crossbeam-epoch,0.9.1,0,0,RUSTSEC-2026-0204,"",,,2026-07-06T12:00:00Z,Invalid pointer dereference in `fmt::Pointer` impl for `Atomic` and `Shared` when the underlying pointer is invalid
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,crossbeam-utils,0.8.1,0,0,RUSTSEC-2022-0041,GHSA-qc84-gqf4-9926 CVE-2022-23639,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,unsound,2022-02-05T12:00:00Z,"crossbeam-utils Unsoundness of AtomicCell<{i,u}64> arithmetics on 32-bit targets that support Atomic{I,U}64"
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,failure,0.1.8,0,0,RUSTSEC-2019-0036,RUSTSEC-2020-0036 GHSA-jq66-xh47-j9f3 GHSA-r98r-j25q-rmpr CVE-2019-25010 CVE-2020-25575,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,unsound,2019-11-13T12:00:00Z,Type confusion if __private_get_type_id__ is overriden
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,idna,0.1.5,0,0,RUSTSEC-2024-0421,GHSA-h97m-ww89-6jmq CVE-2024-12224 CGA-vqcf-23pj-f75j,CVSS:4.0/AV:N/AC:H/AT:N/PR:N/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N,,2024-12-09T12:00:00Z,`idna` accepts Punycode labels that do not produce any non-ASCII when decoded
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,libwebp-sys,0.3.0,0,1,RUSTSEC-2023-0060,RUSTSEC-2023-0061 GHSA-j7hp-h8jx-5ppr CVE-2023-4863 CVE-2023-5129 A-299477569 ASB-A-299477569 CGA-75hp-cxgv-82q3 PYSEC-2026-1794,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,2023-09-12T12:00:00Z,libwebp: OOB write in BuildHuffmanTable
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,lzw,0.10.0,0,0,RUSTSEC-2020-0144,"",,unmaintained,2020-02-10T12:00:00Z,lzw is unmaintained
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,memoffset,0.6.1,0,0,RUSTSEC-2023-0045,GHSA-wfg4-322g-9vqv,,unsound,2023-06-21T12:00:00Z,memoffset allows reading uninitialized memory
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,owning_ref,0.3.3,0,0,RUSTSEC-2022-0040,GHSA-9qxh-258v-666c,,,2022-01-26T12:00:00Z,owning_ref vulnerable to multiple soundness issues
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,rand,0.7.3,0,0,RUSTSEC-2026-0097,GHSA-cq8v-f236-94qc CGA-mwpp-hm8c-cc42,,unsound,2026-04-09T12:00:00Z,Rand is unsound with a custom logger using rand::rng()
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,rand_os,0.1.3,0,0,RUSTSEC-2025-0124,"",,unmaintained,2025-11-17T12:00:00Z,rand_os crate is unmaintained
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,regex,1.4.2,0,0,RUSTSEC-2022-0013,GHSA-m5pq-gvj9-9vr8 CVE-2022-24713,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,2022-03-08T12:00:00Z,Rust's regex crate vulnerable to regular expression denial of service
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,rustc-serialize,0.3.24,0,0,RUSTSEC-2022-0004,GHSA-2226-4v3c-cff8,,,2022-01-01T12:00:00Z,Stack overflow in rustc_serialize when parsing deeply nested JSON
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,rustc-serialize,0.3.24,0,0,RUSTSEC-2025-0025,"",,unmaintained,2025-04-28T12:00:00Z,rustc-serialize is unmaintained
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,smallvec,0.6.13,0,0,RUSTSEC-2021-0003,GHSA-43w2-9j62-hq99 CVE-2021-25900,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,2021-01-08T12:00:00Z,Buffer overflow in SmallVec::insert_many
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,smallvec,1.5.0,0,0,RUSTSEC-2021-0003,GHSA-43w2-9j62-hq99 CVE-2021-25900,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,2021-01-08T12:00:00Z,Buffer overflow in SmallVec::insert_many
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,stdweb,0.4.20,0,0,RUSTSEC-2020-0056,"",,unmaintained,2020-05-04T12:00:00Z,stdweb is unmaintained
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,thread_local,1.0.1,0,0,RUSTSEC-2022-0006,GHSA-9hpw-r23r-xgm5,,,2022-01-23T12:00:00Z,Data race in `Iter` and `IterMut`
pkg:hex/imageflow,hex,1,https://github.com/naps62/imageflow_ex,native/imageflow_ex,time,0.1.44,0,0,RUSTSEC-2020-0071,RUSTSEC-2020-0159 GHSA-wcg3-cvx6-7396 CVE-2020-26235 CGA-6cq7-2mj5-p8xc,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,2020-11-10T12:00:00Z,Potential segfault in `localtime_r` invocations
pkg:hex/imago,hex,1,https://github.com/lucassifoni/imago,native/imago,adler,1.0.2,0,0,RUSTSEC-2025-0056,"",,unmaintained,2025-09-05T12:00:00Z,"adler crate is unmaintained, use adler2 instead"
pkg:hex/imago,hex,1,https://github.com/lucassifoni/imago,native/imago,crossbeam-deque,0.2.0,0,0,RUSTSEC-2021-0093,GHSA-pqqp-xmhj-wgcw CVE-2021-32810,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,2021-07-30T12:00:00Z,crossbeam-deque Data Race before v0.7.4 and v0.8.1
pkg:hex/imago,hex,1,https://github.com/lucassifoni/imago,native/imago,crossbeam-utils,0.2.2,0,0,RUSTSEC-2022-0041,GHSA-qc84-gqf4-9926 CVE-2022-23639,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,unsound,2022-02-05T12:00:00Z,"crossbeam-utils Unsoundness of AtomicCell<{i,u}64> arithmetics on 32-bit targets that support Atomic{I,U}64"
pkg:hex/imago,hex,1,https://github.com/lucassifoni/imago,native/imago,failure,0.1.5,0,0,RUSTSEC-2019-0036,RUSTSEC-2020-0036 GHSA-jq66-xh47-j9f3 GHSA-r98r-j25q-rmpr CVE-2019-25010 CVE-2020-25575,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,unsound,2019-11-13T12:00:00Z,Type confusion if __private_get_type_id__ is overriden
pkg:hex/imago,hex,1,https://github.com/lucassifoni/imago,native/imago,memoffset,0.2.1,0,0,RUSTSEC-2019-0011,GHSA-rh89-x75f-rh3c CVE-2019-15553,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,unsound,2019-07-16T12:00:00Z,Exposure of uninitialized memory in memoffset
pkg:hex/imago,hex,1,https://github.com/lucassifoni/imago,native/imago,memoffset,0.2.1,0,0,RUSTSEC-2023-0045,GHSA-wfg4-322g-9vqv,,unsound,2023-06-21T12:00:00Z,memoffset allows reading uninitialized memory
pkg:hex/lacca,hex,1,https://github.com/drbawb/shellac,resin,paste,1.0.15,0,0,RUSTSEC-2024-0436,"",,unmaintained,2024-10-07T12:00:00Z,paste - no longer maintained
pkg:hex/multihash,hex,1,https://github.com/helium/erlang-multihash,.,cpuid-bool,0.1.2,0,0,RUSTSEC-2021-0064,"",,unmaintained,2021-05-06T12:00:00Z,`cpuid-bool` has been renamed to `cpufeatures`
pkg:hex/multihash,hex,1,https://github.com/helium/erlang-multihash,.,keccak,0.1.0,0,0,RUSTSEC-2026-0012,GHSA-3288-p39f-rqpv CGA-p932-x329-6v22,CVSS:4.0/AV:L/AC:H/AT:P/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,unsound,2026-02-12T12:00:00Z,Unsoundness in opt-in ARMv8 assembly backend for `keccak`
pkg:hex/pdf_to_text,hex,1,https://github.com/remoteoss/pdf_to_text,native/pdf_to_text,anyhow,1.0.57,0,0,RUSTSEC-2026-0190,"",,unsound,2026-06-25T12:00:00Z,Unsoundness in `Error::downcast_mut()`
pkg:hex/pdf_to_text,hex,1,https://github.com/remoteoss/pdf_to_text,native/pdf_to_text,glib,0.15.11,0,0,RUSTSEC-2024-0429,GHSA-wrw7-89jp-8q8g,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,unsound,2024-03-30T12:00:00Z,Unsoundness in `Iterator` and `DoubleEndedIterator` impls for `glib::VariantStrIter`
pkg:hex/pdf_to_text,hex,1,https://github.com/remoteoss/pdf_to_text,native/pdf_to_text,proc-macro-error,1.0.4,0,0,RUSTSEC-2024-0370,"",,unmaintained,2024-09-01T12:00:00Z,proc-macro-error is unmaintained
pkg:hex/phoenix_webcomponent,hex,1,https://github.com/duskmoon-dev/phoenix-duskmoon-ui,apps/duskmoon_vize,anyhow,1.0.102,0,0,RUSTSEC-2026-0190,"",,unsound,2026-06-25T12:00:00Z,Unsoundness in `Error::downcast_mut()`
pkg:hex/phoenix_webcomponent,hex,1,https://github.com/duskmoon-dev/phoenix-duskmoon-ui,apps/duskmoon_oxc,anyhow,1.0.102,0,0,RUSTSEC-2026-0190,"",,unsound,2026-06-25T12:00:00Z,Unsoundness in `Error::downcast_mut()`
pkg:hex/phoenix_webcomponent,hex,1,https://github.com/duskmoon-dev/phoenix-duskmoon-ui,apps/duskmoon_vize,crossbeam-epoch,0.9.18,0,0,RUSTSEC-2026-0204,"",,,2026-07-06T12:00:00Z,Invalid pointer dereference in `fmt::Pointer` impl for `Atomic` and `Shared` when the underlying pointer is invalid
pkg:hex/phoenix_webcomponent,hex,1,https://github.com/duskmoon-dev/phoenix-duskmoon-ui,apps/duskmoon_oxide,crossbeam-epoch,0.9.18,0,0,RUSTSEC-2026-0204,"",,,2026-07-06T12:00:00Z,Invalid pointer dereference in `fmt::Pointer` impl for `Atomic` and `Shared` when the underlying pointer is invalid
pkg:hex/phoenix_webcomponent,hex,1,https://github.com/duskmoon-dev/phoenix-duskmoon-ui,apps/duskmoon_oxc/native/oxc_lint_nif,crossbeam-epoch,0.9.18,0,0,RUSTSEC-2026-0204,"",,,2026-07-06T12:00:00Z,Invalid pointer dereference in `fmt::Pointer` impl for `Atomic` and `Shared` when the underlying pointer is invalid
