repository_url,ecosystems,dependent_repos,c_loc,cpp_loc,c_bridge_tools,c_build_tools,has_rust,rust_loc,brief_languages
https://github.com/trolldbois/clang,pypi,1200,224623,623075,"",CMake,0,0,"C,C++,Objective-C,Common Lisp,Python,Fortran"
https://github.com/ruby/curses,rubygems,1191,3913,0,mkmf,"",0,0,"Ruby,C"
https://gitlab.com/yorickpeterse/oga,rubygems,1178,24,0,mkmf,"",0,0,"Ruby,C,Java"
https://github.com/ghaering/pysqlite,pypi,1177,5056,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/ultralytics/ultralytics,pypi,1176,159,1500,"","",0,1593,"Python,C++,Rust,C"
https://github.com/vislyhq/stretch,cargo,1172,63,0,"","",1,29585,"Rust,JavaScript,Kotlin,Swift,C,Prolog"
https://github.com/ronaldoussoren/py2app,pypi,1159,1179,0,"","",0,0,"Python,C,Objective-C,Java"
https://github.com/jaynetics/regexp_property_values,rubygems,1157,76,0,mkmf,"",0,0,"Ruby,C"
https://github.com/servo/rust-freetype,cargo,1152,6,0,"",Autotools,1,1513,"Rust,C"
https://github.com/funny-falcon/murmurhash3-ruby,rubygems,1143,514,0,mkmf,"",0,0,"Ruby,Java,C"
https://gitlab.com/yorickpeterse/wepoll-sys,cargo,1135,1767,0,"","",1,131,"C,Rust"
https://github.com/opal/opal,rubygems,1133,431861,1158,"","",0,22139,"Ruby,C,Python,JavaScript,Perl,Scheme,C++,Emacs Lisp,D,Prolog"
https://github.com/twisted/twisted-iocpsupport,pypi,1128,78,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/allenai/allennlp,pypi,1128,999,0,"","",0,0,"Python,C"
https://github.com/tarcieri/cool.io,rubygems,1125,7070,0,mkmf,"",0,0,"Ruby,C"
https://github.com/jlnr/gosu,rubygems,1122,100546,10920,mkmf,CMake,0,0,"C,C++,Ruby,Objective-C"
https://github.com/enthought/traits,pypi,1113,4243,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/rust-sdl2/rust-sdl2,cargo,1112,330778,8941,"",CMake,1,34290,"C,Rust,C++,Objective-C,Java,Perl,Python,JavaScript,Prolog,Swift"
https://github.com/rake-compiler/rake-compiler-dock,rubygems,1108,88,0,"","",0,0,"Ruby,C,Java"
https://github.com/rusty1s/pytorch_scatter,pypi,1102,271,1108,setuptools Extension,CMake,0,0,"Python,C,C++"
https://github.com/shopify/html_tokenizer,rubygems,1092,1481,0,mkmf,"",0,0,"C,Ruby"
https://github.com/diamondlovesyou/libressl-pnacl-sys,cargo,1090,197329,0,"","",1,26,"C,Rust"
https://github.com/jruby/jruby,rubygems,1089,6714,0,"","",0,62,"Ruby,Java,C,JavaScript"
https://github.com/liberfa/pyerfa,pypi,1071,522,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/ccxt/ccxt,pypi,1071,2051,0,setuptools Extension,"",0,0,"TypeScript,C#,Python,PHP,JavaScript,Java,Go,C"
https://github.com/threez/ruby-vmstat,rubygems,1068,354,0,mkmf,"",0,0,"Ruby,C"
https://github.com/aio-libs/aiokafka,pypi,1068,231,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/doceme/py-spidev,pypi,1067,1330,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/facebookresearch/xformers,pypi,1063,1421,35,setuptools Extension,"",0,0,"Python,C,C++"
https://github.com/pyg-team/pytorch_geometric,pypi,1062,0,27,"","",0,0,"Python,C++,JavaScript"
https://github.com/laurentmazare/tch-rs,cargo,1061,11456,17708,"","",1,87699,"Rust,Python,C,C++,OCaml"
https://github.com/sergey-dryabzhinsky/python-zstd,pypi,1060,90784,2242,setuptools Extension,"",0,0,"C,Python,C++,Lua,Swift"
https://github.com/houseabsolute/datetime.pm,cpan,1058,6545,0,"","",0,0,"Perl,C"
https://github.com/devkral/rpam2,rubygems,1055,285,0,mkmf,"",0,0,"Ruby,C"
https://github.com/pearu/pylibtiff,pypi,1052,1064,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/kaveio/phik,pypi,1049,0,463,"",CMake,0,0,"Python,C++"
https://github.com/pyutils/line_profiler,pypi,1046,321,0,setuptools Extension,CMake,0,0,"Python,C"
https://github.com/napi-rs/napi-rs,cargo,1042,0,0,node-gyp,"",1,70968,"Rust,TypeScript,JavaScript"
https://github.com/svenevs/exhale,pypi,1036,18,1260,"","",0,0,"Python,C++,JavaScript,C,Fortran"
https://github.com/rcairo/rcairo,rubygems,1034,10183,0,mkmf,"",0,0,"Ruby,C,Emacs Lisp"
https://github.com/censoredusername/dynasm-rs,cargo,1034,436,0,"","",1,29500,"Rust,Python,C,JavaScript"
https://github.com/cosmo0920/win32-api,rubygems,1033,820,0,mkmf,"",0,0,"Ruby,C"
https://github.com/conda-forge/openmp-feedstock,conda,1029,17,0,"","",0,0,"C,Python"
https://github.com/microsoft/ptvsd,pypi,1027,35167,1213,setuptools Extension,"",0,0,"Python,C++,C"
https://github.com/pydata/bottleneck,"conda,pypi",1023,4361,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/chainer/chainer,pypi,1022,6841,29385,"",CMake,0,0,"Python,C++,C"
https://github.com/python-rapidjson/python-rapidjson,pypi,1019,13221,20048,setuptools Extension,CMake,0,0,"C++,C,Python,Emacs Lisp,JavaScript"
https://github.com/haskell/haskeline,hackage,1018,229,0,"","",0,0,"Haskell,C"
https://github.com/fny/xorcist,rubygems,1018,24,0,mkmf,"",0,0,"Ruby,Java,C"
https://github.com/osqp/osqp-python,pypi,1017,23,0,"",CMake,0,0,"Python,C"
https://github.com/numba/numba,conda,1017,16144,6360,setuptools Extension,"",0,0,"Python,C,C++,JavaScript"
https://github.com/cesarb/clear_on_drop,cargo,1016,11,0,"","",1,612,"Rust,C"
https://github.com/pitrou/pickle5-backport,pypi,1009,9513,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/nurse/strptime,rubygems,999,1716,0,mkmf,"",0,0,"Ruby,C"
https://github.com/scitools/cartopy,"conda,pypi",994,0,0,setuptools Extension,"",0,0,Python
https://github.com/cdgriffith/box,pypi,994,0,0,setuptools Extension,"",0,0,Python
https://github.com/qiskit/qiskit,pypi,987,9910,0,setuptools Extension,"",1,111209,"Python,Rust,C"
https://github.com/eggert/tz,conda,984,8597,0,"","",0,0,C
https://github.com/getlogbook/logbook,pypi,981,0,0,setuptools Extension,"",1,666,"Python,Rust"
https://github.com/germangb/minimp3-rs,cargo,979,124794,653,"","",1,547,"C,Rust,C++"
https://github.com/anza-xyz/agave,cargo,968,3106,21,"","",1,542650,"Rust,C,Python,C++"
https://github.com/pganalyze/pg_query,rubygems,964,386658,221,mkmf,"",0,0,"C,Ruby,C++"
https://github.com/jeremyevans/sequel_pg,rubygems,961,1959,0,mkmf,"",0,0,"Ruby,C"
https://github.com/jeremycchsu/python-wrapper-for-world-vocoder,pypi,957,0,0,setuptools Extension,"",0,0,"C++,C,Python"
https://github.com/apple/swift-nio,swiftpm,950,12788,0,"","",0,0,"Swift,C,D,Python,Ruby"
https://github.com/riverrun/argon2_elixir,hex,948,3524,0,"","",0,0,"C,Elixir,Swift"
https://github.com/svoop/autotest-fsevent,rubygems,947,34,0,mkmf,"",0,0,"Ruby,C"
https://github.com/conda-forge/blas-feedstock,conda,945,42,0,"","",0,0,"C,Python"
https://github.com/ruabmbua/hidapi-rs,cargo,943,7602,408,"","",1,4351,"Rust,C,C++,Objective-C"
https://github.com/jaynetics/character_set,rubygems,940,2597,0,mkmf,"",0,0,"Ruby,C"
https://github.com/sorbet/sorbet,rubygems,937,17408,91868,"","",0,0,"Ruby,C++,C,TypeScript,JavaScript,Python,Lua"
https://github.com/hamano/pysmbc,pypi,934,2286,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/david942j/rbelftools,rubygems,933,0,31,"","",0,0,"Ruby,C++"
https://github.com/google/abseil-cpp-binary,swiftpm,922,0,0,"","",0,0,"C,Objective-C,Swift"
https://github.com/google/grpc-binary,swiftpm,921,0,0,"","",0,0,"C,Objective-C,Swift"
https://github.com/apple/swift-nio-ssl,swiftpm,917,65420,78144,"","",0,0,"C++,C,Swift,Python,Ruby"
https://github.com/opscode/dep-selector,rubygems,916,148,1022,mkmf,"",0,0,"Ruby,C++,C"
https://github.com/ruby-snmp/ruby-snmp,rubygems,915,56,0,mkmf,"",0,0,"Ruby,C"
https://github.com/bulletphysics/bullet3,pypi,910,652247,752987,setuptools Extension,CMake,0,0,"C,C++,Python,Lua,Common Lisp,JavaScript,C#,Objective-C"
https://github.com/hit-scir/ltp,pypi,907,59,0,"","",1,6123,"Python,Rust,C"
https://github.com/pcaprub/pcaprub,rubygems,906,846,0,mkmf,"",0,0,"Ruby,C"
https://github.com/toblerity/rtree,"conda,pypi",904,0,0,setuptools Extension,"",0,0,Python
https://github.com/zefchain/serde-reflection,cargo,901,0,994,"","",1,23724,"Rust,Java,Swift,OCaml,C#,Dart,Kotlin,TypeScript,Go,Python,C++"
https://gitlab.com/yorickpeterse/ruby-ll,rubygems,898,752,0,mkmf,"",0,0,"Ruby,C,Java"
https://gitlab.com/gitlab-org/prometheus-client-mmap,rubygems,889,0,0,mkmf,"",1,3304,"Ruby,Rust"
https://github.com/tensorflow/model-optimization,pypi,882,0,0,setuptools Extension,"",0,0,Python
https://github.com/svinota/pyroute2,pypi,870,86,0,"","",0,0,"Python,C,JavaScript"
https://github.com/mcfletch/pyopengl,pypi,867,171,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/google/jsonnet,pypi,867,2831,60569,setuptools Extension,CMake,0,0,"C++,C,Python,Java,JavaScript"
https://github.com/mudge/re2,rubygems,864,0,1617,mkmf,"",0,0,"Ruby,C++"
https://github.com/ruby-gnome2/ruby-gnome2,rubygems,862,30299,45,mkmf,"",0,0,"Ruby,C,C++,Emacs Lisp"
https://github.com/linebender/resvg,cargo,860,531,306,"","",1,22258,"Rust,C,C++,Prolog,Python"
https://github.com/getsentry/symbolic,cargo,859,361,51,"","",1,29734,"Rust,JavaScript,Python,C,C#,C++"
https://github.com/libssh2/libssh2,conda,858,42997,99,"","Autotools,CMake",0,0,"C,Perl,C++,Emacs Lisp"
https://github.com/zhuyifei1999/guppy3,pypi,857,14840,0,setuptools Extension,"",0,0,"Python,C,Emacs Lisp"
https://github.com/ruby-gnome/ruby-gnome,rubygems,857,30299,45,mkmf,"",0,0,"Ruby,C,C++,Emacs Lisp"
https://github.com/sodiumoxide/sodiumoxide,cargo,856,45236,0,"",CMake,1,11870,"C,Rust,C#,Python"
https://github.com/thriftpy/thriftpy2,pypi,852,0,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/yannickjadoul/parselmouth,pypi,850,291406,268191,"",CMake,0,0,"C,C++,Python,JavaScript,R"
https://github.com/rapid7/network_interface,rubygems,850,999,0,mkmf,"",0,0,"Ruby,C"
https://github.com/curl/curl,conda,850,203957,196,"","Autotools,CMake",0,0,"C,Perl,Python,C++,Emacs Lisp"
https://github.com/ssciwr/clang-format-wheel,pypi,846,0,9,"",CMake,0,0,"Python,C++"
https://github.com/earwig/mwparserfromhell,pypi,842,4532,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/gvalkov/python-evdev,pypi,841,760,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/chroma-core/hnswlib,pypi,841,2747,3954,setuptools Extension,CMake,1,1178,"Python,C++,C,Rust"
https://github.com/akihikodaki/cld3-ruby,rubygems,841,5287,63564,mkmf,CMake,0,0,"C,C++,Ruby,Python"
https://github.com/robinst/taglib-ruby,rubygems,837,0,42114,mkmf,CMake,0,0,"Ruby,C++"
https://github.com/cgohlke/imagecodecs,pypi,835,27548,1787,setuptools Extension,"",0,0,"C,Python,C++"
https://github.com/dofuuz/python-soxr,pypi,833,10641,328,"",CMake,0,0,"C,Python,C++"
https://github.com/agronholm/cbor2,pypi,832,0,0,setuptools Extension,"",1,3177,"Python,Rust"
https://github.com/apple/swift-collections,swiftpm,829,204,633,"",CMake,0,109,"Swift,C,C++,Python,Rust"
https://github.com/burke/zeus,rubygems,820,0,254,"","",0,0,"Ruby,Go,C++,Emacs Lisp,Objective-C"
https://github.com/wiseman/py-webrtcvad,pypi,819,4117,145,setuptools Extension,"",0,0,"C,Python,C++"
https://github.com/tensorflow/agents,pypi,819,0,0,setuptools Extension,"",0,0,Python
https://github.com/alkaline-ml/pmdarima,pypi,819,7,0,setuptools Extension,Meson,0,0,"Python,JavaScript,C"
https://github.com/servo/pathfinder,cargo,817,341,708,"","",1,40268,"Rust,C,C++,Java,JavaScript,Objective-C,Prolog"
https://github.com/mozilla/cbindgen,cargo,811,22972,5112,"",CMake,1,16496,"C,Rust,C++"
https://github.com/miyucy/snappy,rubygems,809,93,0,mkmf,"",0,0,"Ruby,Java,C"
https://github.com/embotech/ecos,pypi,805,11275,0,"",CMake,0,0,"C,Objective-C,Python"
https://github.com/joerick/pyinstrument,pypi,803,943,0,setuptools Extension,"",0,0,"Python,TypeScript,C,JavaScript"
https://github.com/scrapy/protego,pypi,799,0,33,"","",0,233,"Python,Perl,C++,Rust"
https://github.com/rgrove/jsmin,rubygems,793,213,0,"","",0,0,"Ruby,JavaScript,C"
https://github.com/bodono/scs-python,pypi,787,19794,1,meson-python,"CMake,Meson",0,0,"C,Python,C++,Objective-C"
https://github.com/skylightio/skylight-ruby,rubygems,784,507,0,mkmf,"",0,0,"Ruby,C,JavaScript"
https://github.com/fusepy/fusepy,pypi,784,26,0,"","",0,0,"Python,C"
https://github.com/geventhttpclient/geventhttpclient,pypi,783,16472,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/phusion/digest-sha3-ruby,rubygems,781,909,0,mkmf,"",0,0,"C,Ruby"
https://github.com/mcordts/cityscapesscripts,pypi,780,15,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/markokr/rarfile,pypi,780,301,0,setuptools Extension,"",0,0,"Python,C,Prolog"
https://github.com/esphome/aioesphomeapi,pypi,779,0,0,setuptools Extension,"",0,0,Python
https://github.com/oneapi-src/onetbb,"conda,pypi",776,62435,89127,"",CMake,0,0,"C++,C,Python,Objective-C,Common Lisp,JavaScript,R"
https://github.com/orta/cocoapods-keys,rubygems,772,3,0,"","",0,0,"Ruby,Objective-C,C"
https://github.com/scoder/fastrlock,pypi,770,5,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/perl/perl5,cpan,770,268454,0,"","",0,0,"Perl,C,Emacs Lisp,D"
https://github.com/igraph/python-igraph,pypi,770,25181,0,setuptools Extension,"",0,0,"Python,C,C++"
https://github.com/supranational/blst,cargo,768,9593,1446,"","",1,4752,"C,Perl,Go,Rust,Python,Zig,C#,C++,JavaScript,TypeScript,Java"
https://github.com/ko1/gc_tracer,rubygems,765,641,0,mkmf,"",0,0,"Ruby,C,JavaScript"
https://github.com/sup-heliotrope/ncursesw-ruby,rubygems,761,4962,0,mkmf,"",0,0,"Ruby,C"
https://github.com/mwilliamson/jq.py,pypi,761,0,0,setuptools Extension,"",0,0,Python
https://github.com/pytorch/fairseq,pypi,759,28,794,setuptools Extension,"",0,0,"Python,C++,C,Lua"
https://github.com/kmike/pymorphy2,pypi,755,0,0,setuptools Extension,"",0,0,Python
https://github.com/dmlc/decord,pypi,755,15381,10276,setuptools Extension,CMake,0,0,"C,C++,Python,Java"
https://github.com/libpnet/libpnet,cargo,749,156,0,"","",1,13469,"Rust,C,Python"
https://github.com/anyascii/anyascii,"pypi,cargo",749,1513,0,"",CMake,1,813,"PHP,C,Java,Python,C#,Elixir,Go,JavaScript,Rust,Ruby,Julia,TypeScript,Perl"
https://github.com/komiya-atsushi/lz4-ruby,rubygems,748,267,0,mkmf,"",0,0,"Ruby,Java,C"
https://github.com/slyphon/zookeeper,rubygems,744,2356,0,mkmf,"",0,0,"Ruby,C"
https://github.com/fantasticfears/cppjieba_rb,rubygems,742,8,2729,mkmf,"",0,0,"C++,Ruby,C"
https://github.com/conradirwin/ruby18_source_location,rubygems,740,521,0,mkmf,"",0,0,"Ruby,C"
https://github.com/discourse/mini_suffix,rubygems,735,2424,0,"","",0,0,"C,Ruby,Python,Emacs Lisp"
https://github.com/oxfordcontrol/qdldl-python,pypi,734,2885,229,setuptools Extension,"",0,0,"C,Python,C++"
https://github.com/wasmerio/wasmer,cargo,730,31848,34132,"",CMake,1,276071,"Rust,C,C++,JavaScript,Python,Swift,Nix,PHP"
https://github.com/stan-dev/cmdstanpy,pypi,728,0,13,"","",0,0,"Python,JavaScript,R,C++"
https://github.com/home-assistant/frontend,pypi,726,0,0,node-gyp,"",0,0,"TypeScript,JavaScript,Python"
https://github.com/gfx-rs/gfx,cargo,724,5,0,"","",1,59351,"Rust,C"
https://github.com/holgern/py-scrypt,pypi,723,6290,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/stlehmann/pyads,pypi,714,2970,6980,"","",0,0,"C,Python,C++"
https://github.com/zopefoundation/zope.hookable,pypi,711,199,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/kivy/kivy,pypi,709,5570,0,setuptools Extension,"",0,0,"Python,C,Objective-C,F#,Emacs Lisp,JavaScript"
https://github.com/alanfischer/itachip2ir,pypi,705,84,399,setuptools Extension,CMake,0,0,"C,C++,Python"
https://github.com/square/cocoapods-generate,rubygems,703,3214,0,"","",0,0,"Objective-C,Swift,C,Ruby"
https://github.com/quix/rake,rubygems,703,19,0,"","",0,0,"Ruby,C"
https://github.com/lu-zero/autotools-rs,cargo,699,68475,0,"","",1,543,"C,Rust,Python"
https://github.com/openmathlib/openblas,conda,698,2082113,469,"",CMake,0,0,"C,Fortran,Python,Objective-C,C++,Perl,R,Groovy"
https://gitlab.com/libvirt/libvirt-ruby,rubygems,694,8074,0,mkmf,"",0,0,"Ruby,C"
https://github.com/z3prover/z3,pypi,693,124591,413922,"",CMake,0,0,"C,C++,Java,C#,Python,TypeScript,Go,OCaml,JavaScript,D"
https://github.com/apple/coremltools,pypi,688,206148,305424,"",CMake,0,0,"Python,C++,Swift,C,Objective-C"
https://github.com/scikit-build/scikit-build,pypi,687,13,331,setuptools Extension,CMake,0,0,"Python,C++,Fortran,C"
https://github.com/jina-ai/jina,pypi,687,58,0,setuptools Extension,"",0,0,"Python,Go,C,JavaScript"
https://github.com/grovesnl/spirv_cross,cargo,686,0,699,"","",1,10731,"Rust,C++,Common Lisp,JavaScript"
https://github.com/jannikmi/timezonefinder,pypi,685,44,0,"","",0,0,"Python,C"
https://github.com/gjtorikian/mathematical,rubygems,685,41738,17,mkmf,CMake,0,0,"C,Ruby,JavaScript,Python,C++"
https://github.com/materializeinc/rust-protobuf-native,cargo,674,182000,198119,"",CMake,1,8772,"C,C++,Java,C#,PHP,Python,Objective-C,Rust,Ruby,Kotlin,Go,Dart,Lua,Emacs Lisp,Swift"
https://github.com/gatagat/lap,pypi,673,58,814,setuptools Extension,"",0,0,"Python,C++,C"
https://github.com/fpco/streaming-commons,hackage,672,297,0,"","",0,0,"Haskell,C"
https://github.com/jaidedai/easyocr,pypi,671,65,2116,"","",0,0,"Python,C++,C,Ruby"
https://github.com/rougier/freetype-py,pypi,670,0,0,setuptools Extension,"",0,0,Python
https://github.com/tmm1/rblineprof,rubygems,668,485,0,mkmf,"",0,0,"Ruby,C"
https://github.com/solana-labs/rbpf,cargo,668,6,0,"","",1,22390,"Rust,C"
https://github.com/fonttools/py-zopfli,pypi,667,3825,6946,setuptools Extension,"",0,0,"C,Python,C++,Go"
https://github.com/darrenldl/reed-solomon-erasure,cargo,667,410,0,"","",1,4853,"Rust,C,TypeScript"
https://github.com/eugenmayer/docker_sync,rubygems,662,4,0,"","",0,0,"Ruby,C,Python"
https://github.com/blosc/python-blosc,pypi,662,90853,599,"",CMake,0,0,"C,C#,Python,Ada,C++"
https://github.com/rustyrussell/secp256k1-py,pypi,661,302,0,"","",0,0,"Python,C"
https://github.com/haskell/win32,hackage,660,861,0,"","",0,0,"C,Haskell"
https://github.com/stepancheg/rust-protobuf,cargo,659,0,179,"","",1,49370,"Rust,C++"
https://github.com/larskanis/libusb,rubygems,649,0,0,mkmf,"",0,0,Ruby
https://github.com/shopify/semian,rubygems,648,787,0,mkmf,"",0,0,"Ruby,C"
https://github.com/technion/ruby-argon2,rubygems,647,3577,0,mkmf,"",0,0,"Ruby,C,Swift"
https://github.com/swamp-ig/pizone,pypi,647,999,0,"","",0,0,"Python,C"
https://github.com/open-mmlab/mmdetection,pypi,645,0,0,setuptools Extension,"",0,0,Python
https://github.com/lxc/ruby-lxc,rubygems,645,1539,0,mkmf,"",0,0,"Ruby,C"
https://github.com/avdv/clocale,rubygems,645,88,0,mkmf,"",0,0,"Ruby,C"
https://github.com/onnx/optimizer,pypi,643,4711,899,setuptools Extension,CMake,0,0,"C,C++,Python"
https://github.com/googlecloudplatform/cloud-profiler-python,pypi,643,206,509,setuptools Extension,"",0,0,"Python,C++,C,Go"
https://github.com/methodmissing/rbczmq,rubygems,641,3083,0,mkmf,"",0,0,"Ruby,C"
https://github.com/espressif/esptool,pypi,640,50,0,"","",0,0,"Python,C,JavaScript"
https://github.com/mitmproxy/mitmproxy,pypi,639,68,0,"","",0,0,"Python,TypeScript,JavaScript,C"
https://github.com/google/or-tools,pypi,639,87803,412990,"",CMake,0,0,"C++,C,Python,C#,Java,Julia,Go"
https://github.com/jnqnfe/pulse-binding-rust,cargo,633,2131,0,"","",1,9637,"Rust,C"
https://github.com/rust-fuzz/honggfuzz-rs,cargo,625,17219,0,"","",1,596,"C,Python,Rust,Nix"
https://github.com/apple/swift-crypto,swiftpm,624,62283,54632,"",CMake,0,0,"Swift,C++,C,Python"
https://github.com/facebookexperimental/mirai,cargo,619,773,68,"",CMake,1,39145,"Rust,C,Python,C++,Ruby,Nix,Perl"
https://github.com/uxlfoundation/scikit-learn-intelex,pypi,615,2401,6852,setuptools Extension,"",0,0,"Python,C++,C,JavaScript"
https://github.com/slatherorg/slather,rubygems,609,32,1,"","",0,0,"Ruby,Objective-C,C,Swift,JavaScript,C++"
https://github.com/openai/box2d-py,pypi,608,3879,9514,setuptools Extension,"",0,0,"Python,C,C++"
https://github.com/corsis/clock,hackage,608,90,0,"","",0,0,"Haskell,C"
https://github.com/aldanor/fast-float-rust,cargo,608,5902,2897,"","",1,2824,"Rust,C,C++"
https://github.com/brson/wasm-opt-rs,cargo,607,38693,95051,"","",1,3491,"C++,C,JavaScript,Python,Rust"
https://github.com/slaypni/fastdtw,pypi,605,0,13931,setuptools Extension,"",0,0,"Python,C++"
https://github.com/near/nearcore,cargo,605,216,0,"","",1,368777,"Rust,Python,TypeScript,JavaScript,C"
https://github.com/google/pytype,pypi,605,29073,50178,setuptools Extension,CMake,0,0,"Python,C++,C,JavaScript"
https://github.com/doriantaylor/rb-lmdb,rubygems,605,1345,0,mkmf,"",0,0,"C,Ruby"
https://github.com/simonsapin/tinycss,pypi,603,0,0,setuptools Extension,"",0,0,Python
https://github.com/kwilczynski/ruby-magic,rubygems,602,1878,0,mkmf,"",0,0,"Ruby,C"
https://github.com/haskell-numerics/hmatrix,hackage,602,4199,0,"","",0,0,"Haskell,C,Nix"
https://github.com/ousret/charset_normalizer,conda,598,0,0,setuptools Extension,"",0,0,Python
https://github.com/zephyrproject-rtos/windows-curses,pypi,595,86708,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/inukshuk/wapiti-ruby,rubygems,590,4969,0,mkmf,"",0,0,"C,Ruby"
https://github.com/pypa/ssl,pypi,588,1614,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/mehcode/python-xmlsec,pypi,588,4125,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/ebiggers/libdeflate,conda,587,11743,0,"",CMake,0,0,"C,Python"
https://github.com/cloudera/python-sasl,pypi,586,318,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/noxf/libwebp-sys,cargo,585,5,0,"","",1,1646,"Rust,C"
https://github.com/rusty1s/pytorch_sparse,pypi,579,387,2057,setuptools Extension,CMake,0,0,"Python,C++,C"
https://github.com/spotify/annoy,pypi,572,1721,935,setuptools Extension,CMake,0,0,"Python,C,C++,Go,Lua"
https://github.com/paddlepaddle/paddleseg,pypi,567,707,2012,setuptools Extension,CMake,0,0,"Python,Java,C++,C,JavaScript,Prolog,TypeScript"
https://github.com/eth-brownie/brownie,pypi,564,281353,0,setuptools Extension,"",0,0,"Python,Solidity,JavaScript"
https://github.com/apple/swift-nio-extras,swiftpm,563,15738,0,"","",0,0,"Swift,C"
https://github.com/farama-foundation/arcade-learning-environment,pypi,562,392,31693,"",CMake,0,0,"C++,Python,JavaScript,C,TypeScript,Prolog"
https://github.com/basvandijk/lifted-base,hackage,562,3,0,"","",0,0,"Haskell,Nix,C"
https://codeberg.org/mcepl/m2crypto,pypi,562,60,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/aliyun/aliyun-oss-ruby-sdk,rubygems,560,204,0,mkmf,"",0,0,"Ruby,C"
https://github.com/dbt-labs/dbt-core,pypi,553,195,0,"","",1,454902,"Rust,TypeScript,Python,C"
https://github.com/googlecloudplatform/cloud-debug-python,pypi,552,745,2865,"","",0,0,"Python,C,C++"
https://github.com/brandond/python-libuuid,pypi,552,0,0,setuptools Extension,"",0,0,Python
https://gitlab.com/graphviz/graphviz,conda,551,341745,14220,"","Autotools,CMake",0,0,"C,Python,C++,Tcl,Java,Objective-C,Perl,Ruby,Lua,JavaScript,PHP,C#,D,Go"
https://github.com/aquynh/capstone,pypi,550,131467,349,"",CMake,0,0,"C#,C,Python,OCaml,Java,C++,Ruby"
https://github.com/tree-sitter/tree-sitter,cargo,549,21092,13,"",CMake,1,52963,"C,Rust,JavaScript,TypeScript,Python,Nix,Zig,Go,Java,Swift,C++"
https://github.com/paddlepaddle/paddleocr,pypi,549,2554,17626,setuptools Extension,CMake,0,0,"Python,TypeScript,C,C++,Kotlin,Swift,Go,Java,JavaScript,Objective-C,Prolog"
https://github.com/wezterm/wezterm,cargo,547,390206,121038,"",CMake,1,382087,"C,Rust,C++,Python,C#,Ada,Nix,JavaScript,Perl"
https://github.com/snakemake/snakemake,pypi,547,11,0,"","",0,0,"Python,JavaScript,R,C,Rust,Julia"
https://github.com/pypdfium2-team/pypdfium2,pypi,546,1,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/maidsafe/get_if_addrs,cargo,545,592,0,"","",1,862,"Rust,C"
https://github.com/iustin/pyxattr,pypi,545,965,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/inducer/pycuda,pypi,544,96,223251,setuptools Extension,Autotools,0,0,"C++,Python,C,Perl"
https://github.com/shairontoledo/popen4,rubygems,543,437,0,mkmf,"",0,0,"Ruby,C"
https://github.com/opencv/opencv,conda,543,510800,1031645,"",CMake,0,0,"C++,C,Python,Java,Common Lisp,Objective-C,JavaScript,Swift,C#,Prolog,Scala,Clojure,Kotlin,Perl"
https://github.com/samurait/mecab-python3,pypi,538,0,0,setuptools Extension,"",0,0,"Python,C++"
https://github.com/hparra/ruby-serialport,rubygems,538,1440,0,mkmf,"",0,0,"Ruby,C"
https://github.com/libgeos/geos,conda,537,47689,174908,"",CMake,0,0,"C++,C,JavaScript,Perl"
https://github.com/cmorisse/ikp3db,pypi,537,162,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/02strich/pykerberos,pypi,536,1812,0,setuptools Extension,CMake,0,0,"C,Python"
https://github.com/esri/lerc,"conda,pypi",533,1537,7559,"",CMake,0,0,"C,C++,TypeScript,Python,C#"
https://github.com/jbarnette/hoe-debugging,rubygems,532,16,0,"","",0,0,"Ruby,C"
https://github.com/gtk-rs/gtk4-rs,cargo,532,4406,0,"","",1,231043,"Rust,C,JavaScript"
https://github.com/mymarilyn/clickhouse-driver,pypi,527,45873,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/huggingface/peft,pypi,527,0,24,"","",0,0,"Python,C++"
